308,262
223,146
89,103
75,331
187,731
101,773
145,869
266,3
350,519
48,276
154,453
326,780
395,645
213,90
293,7
208,833
69,263
179,759
367,854
322,786
18,424
191,395
125,858
398,75
9,478
151,763
131,109
343,958
355,957
281,280
396,321
113,465
184,92
256,951
179,779
369,229
203,761
24,960
251,23
35,460
101,618
23,665
327,766
55,714
155,368
194,151
89,107
217,274
232,305
57,843
284,427
272,519
220,696
79,271
351,746
331,453
364,186
350,324
352,437
238,140
6,33
291,495
372,140
369,36
246,459
279,762
86,951
282,538
48,993
9,599
140,772
84,336
358,866
60,142
104,699
82,110
364,574
237,336
146,839
173,624
298,484
187,416
236,901
354,316
94,763
347,866
335,664
3,725
130,863
267,66
394,150
376,758
356,246
327,134
85,932
159,383
216,378
399,84
79,753
0,405
348,548
72,283
12,707
208,974
170,107
41,597
57,449
187,445
295,146
180,780
310,339
363,727
317,194
211,228
347,444
233,695
224,137
210,668
44,450
42,647
158,915
76,815
165,63
261,60
42,841
73,752
12,236
79,361
31,523
389,610
199,454
306,423
192,748
323,668
199,197
147,757
113,23
204,710
119,297
370,761
170,75
113,782
112,225
175,975
180,964
185,411
51,123
66,243
304,389
143,535
386,691
92,931
146,328
41,265
58,644
58,228
119,4
43,263
61,618
38,441
15,56
252,466
11,918
341,515
339,84
50,357
7,574
89,186
135,162
83,993
206,942
53,526
378,696
221,639
347,260
280,362
148,164
28,191
114,769
107,85
85,989
42,325
396,963
311,163
326,194
388,164
168,841
122,546
170,944
185,317
236,497
111,984
293,739
175,207
140,114
124,57
136,967
382,132
330,125
327,288
352,915
53,920
356,375
299,526
151,116
275,987
214,986
371,507
157,379
147,697
93,471
187,829
70,601
393,833
127,720
321,279
235,806
231,624
214,130
382,965
247,458
353,93
276,924
200,634
103,779
363,29
251,550
90,153
352,284
386,111
36,108
190,104
314,53
160,328
184,342
126,663
32,479
156,709
35,588
375,171
0,138
0,83
121,290
236,305
206,223
216,275
163,38
179,709
91,571
238,507
113,564
2,178
75,390
87,910
211,462
281,811
32,281
94,753
4,362
290,842
185,706
117,148
144,728
58,836
299,128
175,213
324,978
191,431
368,510
141,579
4,423
390,36
336,516
222,972
79,312
215,696
251,932
277,995
293,167
263,192
327,639
237,683
249,260
314,449
370,455
29,206
110,651
43,279
200,497
51,511
41,298
207,292
231,516
288,356
83,583
348,210
254,186
293,303
246,7
353,449
295,14
255,805
65,130
84,297
227,568
208,669
66,248
193,329
164,481
85,448
297,234
290,751
252,784
255,330
23,40
379,950
254,667
388,951
197,304
249,657
272,289
358,739
137,751
300,302
265,986
150,762
52,872
313,104
288,800
34,912
40,446
294,126
345,82
278,142
387,559
231,259
248,821
230,386
5,531
288,270
149,670
64,201
142,9
137,431
210,203
375,650
281,669
177,226
184,87
1,371
246,632
62,494
86,325
80,491
88,800
361,837
70,257
38,245
66,807
276,76
10,483
159,892
184,968
118,368
55,951
171,933
384,66
27,502
191,540
193,479
140,986
148,43
243,586
88,509
25,964
218,635
279,777
359,63
377,110
64,264
261,867
397,645
133,856
379,324
196,372
235,737
358,583
180,833
201,300
143,26
296,393
294,175
2,653
270,379
363,134
43,825
234,840
102,167
96,82
324,325
286,759
294,45
143,306
110,976
6,453
203,102
278,129
77,480
382,979
259,778
346,502
203,580
374,537
147,503
51,471
60,538
231,354
215,806
60,925
382,266
211,17
0,689
346,877
370,161
88,261
339,434
196,774
214,802
111,762
305,395
65,597
165,928
351,980
334,843
337,749
141,748
198,941
270,377
250,72
138,139
133,477
373,561
251,588
164,794
182,901
221,47
99,586
176,682
366,942
126,936
123,867
84,922
9,586
99,859
258,69
198,224
346,572
385,29
360,149
255,742
283,477
21,782
63,997
64,862
372,222
398,95
90,714
49,899
133,780
390,423
49,989
47,627
393,665
256,185
246,944
159,329
221,180
143,716
10,808
10,582
30,840
109,352
155,159
283,320
371,474
343,21
95,391
48,488
56,537
73,334
81,64
64,134
44,239
250,654
47,661
68,310
301,378
294,288
369,378
8,940
52,352
393,547
375,74
267,263
43,940
397,324
204,493
58,480
333,540
367,12
233,67
154,167
245,449
287,446
259,528
219,911
312,44
90,87
318,957
382,961
329,411
117,365
137,207
45,870
148,444
114,413
112,901
180,189
350,500
268,641
28,487
152,140
331,474
259,882
231,41
243,560
284,361
357,821
200,2
91,780
79,38
394,191
139,6
212,521
306,480
362,534
167,946
274,731
20,133
13,851
6,688
43,91
281,800
312,82
34,836
62,945
274,56
336,45
263,981
166,801
261,728
136,661
274,242
192,326
208,237
209,14
125,52
137,207
284,250
89,350
118,151
96,192
240,664
37,735
245,35
336,339
363,104
200,669
147,624
195,955
261,404
169,786
288,307
393,4
389,514
154,107
266,882
131,338
347,0
305,424
35,73
363,30
378,995
331,525
219,158
112,480
162,913
67,482
252,492
318,241
207,72
380,673
387,343
243,966
343,548
190,610
53,386
40,31
381,571
188,1
161,500
313,523
214,980
37,866
73,955
340,480
60,920
385,447
64,860
45,839
40,267
50,493
53,322
125,267
126,313
300,87
246,213
243,460
226,80
126,131
268,898
211,528
19,228
7,315
88,84
154,728
351,836
253,237
359,978
104,285
324,236
372,570
281,215
262,107
128,820
38,28
119,81
356,770
109,995
285,629
79,471
389,430
340,43
99,699
253,635
16,9
271,820
379,553
268,841
260,28
262,131
56,381
212,612
183,754
39,700
183,150
171,205
212,943
48,712
74,733
147,90
143,451
143,322
204,411
396,896
39,290
59,495
303,472
139,286
258,410
186,841
360,389
246,372
133,526
116,207
260,664
330,3
315,673
157,351
116,953
247,755
75,739
282,378
211,53
64,669
263,882
142,255
272,21
59,837
347,176
244,39
72,806
274,419
279,832
170,795
217,249
182,493
388,496
303,431
149,768
300,244
282,75
299,154
96,359
223,875
135,500
347,607
306,421
226,18
253,28
245,503
77,828
396,498
124,99
329,106
299,262
350,214
337,850
368,665
209,824
172,976
324,919
215,630
341,73
48,826
101,694
329,610
354,557
308,310
289,270
16,988
132,767
34,101
217,35
166,58
259,770
34,183
90,81
45,263
354,926
289,487
52,651
297,606
208,438
148,97
108,565
318,472
132,752
373,181
387,571
39,646
141,505
61,263
386,107
326,972
233,616
91,885
67,20
323,707
258,871
5,398
236,123
270,0
307,443
381,895
14,652
141,588
157,603
51,975
342,378
179,975
226,870
92,725
291,815
232,581
118,469
180,355
192,82
387,932
358,769
27,4
53,600
192,43
35,444
18,377
254,430
184,512
132,676
37,423
323,669
237,642
139,449
29,963
131,48
95,289
49,954
126,703
355,118
346,222
194,996
32,80
226,416
192,191
125,829
14,280
131,83
122,102
332,383
297,296
264,425
217,713
179,343
16,166
294,162
189,488
359,453
201,817
69,393
208,426
223,855
307,186
170,861
288,703
245,817
231,909
242,48
54,854
392,271
220,86
33,641
6,824
294,607
274,196
233,114
222,456
1,329
74,372
191,394
307,668
211,538
209,686
186,663
140,210
366,792
128,832
34,335
88,760
374,762
388,407
109,811
295,310
372,969
314,795
395,221
295,807
359,504
293,346
0,265
388,566
57,317
398,723
252,287
84,58
81,672
98,390
315,793
333,320
395,847
115,590
101,811
229,60
147,354
238,179
219,427
178,677
344,608
0,628
295,116
118,409
221,616
231,736
210,196
88,637
44,404
259,345
247,89
237,226
275,508
206,295
335,384
4,911
224,836
139,352
153,457
161,974
106,24
142,716
221,463
185,497
67,44
74,546
165,711
372,41
19,410
136,386
226,772
297,251
208,68
203,793
358,596
399,64
20,174
12,73
37,597
170,504
273,644
82,239
188,286
80,39
297,848
226,955
52,955
238,460
256,41
254,14
69,253
310,490
27,322
363,64
151,366
200,24
10,314
95,830
1,7
70,530
87,528
85,939
83,156
0,971
397,886
185,299
171,295
189,31
49,584
327,0
350,360
257,193
74,752
223,507
192,125
37,79
285,755
19,601
111,651
372,340
369,558
239,140
285,660
3,167
277,731
199,427
91,888
252,997
41,108
305,865
65,774
144,351
129,963
352,672
246,524
45,615
114,116
388,632
377,391
399,254
322,430
113,445
319,766
243,192
106,948
257,571
122,1
122,484
197,874
188,43
31,633
291,945
150,111
209,759
302,608
13,857
71,158
334,590
156,977
14,262
357,71
34,112
304,988
28,733
295,216
209,726
50,900
71,832
11,481
391,745
121,836
234,824
194,369
246,151
346,660
245,736
163,711
48,500
100,676
233,795
324,242
321,974
174,424
238,617
337,629
195,691
297,429
315,692
198,162
75,145
54,720
113,250
264,961
350,364
269,983
391,993
258,144
200,832
368,238
282,938
300,277
29,797
106,376
321,505
170,796
82,57
349,995
107,413
388,57
209,289
240,400
114,730
144,714
195,344
385,477
114,517
154,143
146,692
152,268
229,754
96,311
211,45
138,118
290,958
7,699
47,680
331,762
10,107
108,205
252,893
282,966
42,668
142,189
393,326
257,22
280,985
134,124
31,104
74,953
63,882
85,310
362,216
304,972
124,13
210,8
138,324
6,781
225,780
370,818
138,659
40,651
244,406
175,907
111,249
293,574
363,978
316,925
394,421
330,750
234,540
190,804
296,429
185,321
9,787
339,780
78,980
231,323
218,438
262,129
319,555
135,283
165,284
240,192
337,570
342,603
342,165
207,439
394,993
360,35
212,132
215,691
312,246
246,962
84,940
124,604
296,259
319,493
375,559
285,712
362,860
115,936
25,955
207,619
348,600
86,192
132,702
83,76
380,129
238,97
70,362
133,798
254,52
91,629
243,209
174,205
269,121
174,94
276,981
345,256
181,63
49,313
365,564
389,178
94,660
75,996
222,208
194,876
292,317
338,335
326,544
373,827
65,147
153,742
128,98
230,710
162,679
255,159
76,877
137,170
137,844
398,791
84,192
68,776
141,638
112,500
182,117
359,847
264,713
221,624
243,284
366,437
395,822
197,671
131,166
241,468
243,239
259,527
63,159
304,637
29,648
369,211
197,928
91,261
41,344
85,685
28,452
322,824
306,951
95,437
150,569
337,593
240,628
352,704
188,656
173,49
336,942
61,765
102,784
226,744
128,144
61,757
28,15
213,334
167,308
3,317
309,372
342,150
200,494
86,20
183,659
270,151
33,563
317,935
147,175
311,707
119,804
96,379
20,509
145,787
250,948
136,391
152,478
341,553
4,859
373,587
318,875
371,583
238,888
151,17
63,894
357,615
99,653
394,519
395,940
338,677
320,874
68,673
184,610
58,788
69,263
8,220
339,579
35,809
299,18
259,994
313,16
209,612
301,836
163,296
8,901
173,360
175,42
65,591
284,723
211,585
219,451
5,590
230,73
31,961
291,690
156,4
138,797
248,840
265,211
368,873
144,342
266,351
16,731
342,500
87,786
285,906
37,123
96,500
396,127
61,519
50,417
124,988
247,604
260,312
48,429
386,392
3,884
144,619
215,918
351,302
304,668
240,942
191,936
242,219
96,903
171,346
153,727
366,0
331,627
144,379
88,730
204,291
46,748
142,462
66,725
196,371
393,437
345,417
5,987
68,901
122,839
279,675
166,46
307,898
105,452
109,193
214,513
316,261
293,90
155,392
215,951
395,208
388,540
57,994
159,726
127,881
365,607
189,132
285,696
230,790
180,771
215,27
317,163
288,10
285,243
234,300
26,629
340,815
201,598
41,160
124,400
274,889
239,63
253,124
191,283
114,372
87,361
399,804
156,919
246,241
394,681
141,820
310,514
67,712
112,140
104,668
341,378
389,780
41,43
305,665
358,51
269,845
45,668
81,401
219,928
243,213
9,416
265,151
130,133
95,274
73,200
174,46
178,964
227,252
7,964
117,565
247,186
43,892
286,524
94,137
84,169
382,293
17,847
77,748
180,772
54,486
372,429
332,783
393,591
67,632
355,184
29,803
202,72
127,688
229,453
225,513
222,407
39,440
86,716
20,699
288,674
185,693
335,949
108,728
373,975
392,328
359,22
163,761
94,523
281,155
176,738
269,831
345,708
271,631
24,923
362,144
29,747
269,165
329,777
325,702
152,718
262,911
340,858
304,66
381,585
22,589
323,123
220,700
231,923
364,487
46,126
263,676
106,933
73,35
110,198
369,463
316,231
6,888
321,743
355,702
160,177
124,884
332,944
16,363
68,612
82,714
371,177
222,77
110,695
144,53
326,545
148,42
376,354
131,330
97,118
232,658
127,556
374,59
333,822
254,601
67,736
147,638
345,402
115,488
329,291
341,455
36,289
130,844
275,661
374,205
11,439
295,538
227,101
197,960
355,251
193,822
19,341
60,364
375,407
52,304
130,625
160,766
146,490
243,22
183,17
59,394
56,786
332,916
287,529
76,42
212,670
297,231
243,557
227,218
197,680
122,127
337,514
94,684
204,969
106,619
186,397
213,675
183,177
191,302
338,699
376,950
201,673
381,76
231,9
294,428
121,49
387,458
363,913
142,800
82,80
219,101
109,665
176,892
242,599
394,13
330,3
363,132
276,377
240,139
218,735
199,539
216,587
29,579
300,604
11,383
116,263
284,626
328,492
150,2
123,177
15,853
180,211
217,856
388,658
196,206
225,795
177,641
214,438
252,115
74,296
130,191
159,214
49,719
138,31
353,261
8,201
346,620
12,796
277,232
286,705
270,311
132,647
184,347
317,636
94,592
364,424
215,955
270,64
274,40
95,860
301,536
261,879
356,705
75,865
337,361
2,607
104,767
286,88
114,35
357,40
227,121
64,874
77,566
370,983
6,498
243,139
234,136
218,422
41,694
120,10
287,322
249,192
289,335
280,435
3,237
307,462
191,403
337,900
369,507
283,575
5,727
346,271
295,965
94,937
91,214
379,410
368,29
2,858
396,115
325,199
184,233
262,175
236,231
275,838
138,191
245,976
350,592
47,245
389,173
214,680
387,594
90,156
55,925
246,451
40,3
83,624
68,777
232,105
208,107
175,978
330,820
154,680
212,434
126,201
7,340
313,995
166,204
383,21
129,861
305,401
64,588
25,333
397,57
70,605
397,845
215,159
265,2
240,310
236,766
311,43
338,625
270,737
261,885
390,422
146,695
223,611
315,80
376,112
170,846
149,999
323,765
158,588
367,998
298,435
396,642
78,567
99,981
104,792
266,294
14,845
22,269
288,969
181,864
282,951
342,263
182,865
60,573
85,27
371,584
262,800
258,173
367,957
386,903
349,252
229,195
297,651
296,785
253,277
81,167
61,823
230,875
320,691
248,606
350,252
22,645
252,880
250,651
269,436
354,50
88,215
277,18
99,173
235,952
282,917
119,375
372,781
251,893
304,699
331,655
383,153
132,235
265,582
118,566
218,904
16,938
320,93
356,219
98,224
3,180
141,754
356,345
135,39
70,240
370,201
295,154
386,659
189,851
41,508
17,259
44,265
229,764
390,386
15,88
10,618
69,983
172,57
328,140
328,799
380,298
32,507
252,819
366,74
302,407
14,552
298,458
17,327
23,408
345,438
128,787
89,229
202,893
286,331
233,614
162,645
145,594
152,597
213,318
71,548
157,485
100,87
144,917
247,399
157,824
269,518
212,590
147,614
284,266
177,749
312,771
395,257
166,547
55,11
298,526
159,287
244,659
207,420
9,254
219,598
278,888
116,922
79,96
169,195
362,178
144,474
350,339
332,548
319,587
191,217
145,351
336,821
242,343
41,283
197,292
114,908
13,462
262,124
158,63
119,920
74,495
395,424
67,359
204,186
378,995
235,755
378,371
177,53
347,50
168,776
143,682
284,988
177,979
312,935
274,663
88,748
358,715
4,457
74,608
43,252
204,510
239,414
82,48
67,829
299,36
205,674
150,522
262,327
333,6
295,239
269,583
188,59
130,392
317,604
33,392
288,69
303,559
83,17
208,183
78,707
51,915
213,633
69,507
193,634
313,688
274,414
103,862
105,33
286,454
69,719
47,189
188,982
148,504
31,356
87,309
95,138
56,908
3,358
15,196
192,160
284,866
174,619
160,512
284,679
366,753
398,45
374,419
27,923
155,490
111,842
231,807
12,488
115,215
46,363
212,70
123,528
337,330
148,129
274,264
240,40
18,671
286,192
90,345
147,477
36,859
151,867
66,995
187,613
210,665
8,854
136,964
215,905
126,995
234,600
59,75
240,509
346,958
134,68
136,281
345,604
172,96
103,270
291,291
116,533
156,324
220,692
288,467
397,46
62,864
46,953
371,519
263,149
109,629
49,245
310,994
81,515
122,785
385,645
76,901
210,264
258,262
189,746
161,786
193,423
82,671
9,53
190,304
34,900
333,883
177,75
109,459
390,663
44,376
308,552
109,951
48,967
245,237
146,407
24,971
262,138
242,671
224,65
175,858
365,140
342,574
16,83
65,806
347,509
14,287
293,924
38,342
123,684
179,69
323,835
272,385
6,915
57,630
180,264
120,177
5,694
351,621
178,17
59,525
158,74
12,284
230,283
58,353
399,669
255,522
137,159
107,943
274,196
373,286
61,525
263,98
220,447
151,998
296,610
155,686
284,799
170,146
282,60
132,281
130,619
235,467
178,943
10,853
171,215
139,64
140,835
362,192
282,345
390,978
356,177
264,872
377,867
19,59
327,751
173,657
170,840
356,380
15,766
65,387
13,605
51,186
272,846
178,186
223,801
364,379
378,60
52,955
359,503
247,319
286,52
8,88
92,565
68,140
363,934
327,777
371,210
195,443
88,573
29,712
174,25
123,585
317,807
172,709
310,251
228,796
103,236
316,428
233,585
368,597
119,327
206,522
369,801
365,290
6,826
2,981
83,557
398,400
365,570
309,907
222,137
104,357
6,52
217,639
37,817
68,388
176,74
310,146
307,107
236,714
333,670
127,248
27,725
49,592
327,990
300,581
128,436
139,966
88,188
37,358
206,306
346,382
380,889
160,720
228,428
234,162
298,361
242,326
118,291
350,845
282,882
227,642
350,598
208,271
386,445
261,24
383,839
239,596
128,399
316,957
28,750
151,926
143,993
284,661
317,867
338,799
181,165
273,764
163,513
235,782
390,128
6,174
367,445
370,696
245,86
85,905
68,468
263,411
293,548
72,210
47,42
41,628
208,914
24,203
59,659
185,850
387,792
56,987
69,26
115,546
344,800
251,412
100,515
255,193
295,359
204,174
1,877
234,609
192,659
213,683
150,30
333,338
254,789
157,524
47,472
302,391
104,754
35,4
301,90
197,796
249,833
202,851
311,236
60,735
295,505
18,446
368,184
216,822
5,573
178,253
245,881
76,549
267,912
185,368
2,214
396,452
48,598
135,991
234,995
158,730
133,608
208,501
192,424
355,230
397,134
283,274
247,359
255,114
103,840
314,506
54,110
390,334
140,725
125,774
352,515
136,917
124,144
250,148
0,206
178,29
372,861
303,51
53,590
365,188
230,111
294,717
221,116
83,161
73,609
367,258
156,904
175,480
80,826
229,81
232,7
142,836
101,646
87,786
268,284
374,131
395,901
48,848
249,131
209,323
372,176
381,561
312,756
41,825
214,902
138,78
342,480
314,243
358,33
261,827
117,467
358,712
168,38
392,618
169,801
341,374
10,754
335,754
110,208
379,557
311,949
35,253
30,550
328,788
383,221
215,133
88,805
277,57
243,870
307,245
103,80
219,113
234,786
100,576
226,911
333,337
261,769
22,291
351,782
311,366
203,159
99,692
364,577
181,808
279,888
253,582
368,904
128,802
322,28
178,148
339,744
286,800
113,540
123,296
323,867
62,326
226,162
18,990
171,999
30,650
319,83
64,87
19,392
121,141
20,732
90,592
76,8
224,221
348,180
317,871
47,411
398,73
173,448
95,776
280,326
58,799
9,123
87,861
347,240
2,168
172,292
360,448
100,616
101,81
196,650
352,843
62,150
148,867
31,444
244,511
370,534
110,411
89,429
72,637
70,507
5,874
199,797
155,332
245,456
13,442
307,597
285,401
380,434
268,811
310,144
322,880
79,864
291,568
294,796
205,196
103,242
270,334
271,625
298,917
314,543
159,653
341,876
254,121
142,322
332,652
267,486
332,146
350,56
146,876
284,152
304,387
226,607
353,898
264,852
215,778
195,406
31,536
82,717
89,57
40,53
309,739
339,474
317,122
162,63
230,846
47,535
65,74
342,418
4,606
302,19
17,898
257,280
266,171
398,788
228,270
41,170
41,613
44,358
367,638
53,197
284,101
364,181
7,338
31,611
177,334
262,26
64,519
306,362
122,536
350,151
38,224
121,279
37,197
69,36
35,523
265,551
256,430
364,263
200,795
306,177
361,968
203,57
319,742
20,641
110,570
24,781
26,345
292,95
374,162
131,841
85,597
392,541
259,588
236,259
384,142
69,977
310,104
35,61
78,455
302,821
57,727
2,516
104,894
211,311
256,743
152,973
372,777
346,63
165,782
354,981
324,455
191,266
360,226
159,870
313,262
291,402
21,293
118,757
220,762
300,476
305,453
82,309
262,428
172,827
211,158
241,367
214,232
66,174
290,425
276,835
319,968
237,372
93,388
162,913
350,662
22,887
147,304
196,809
132,800
69,175
158,142
175,572
374,641
178,296
98,487
131,218
255,600
22,180
20,184
294,370
279,716
257,426
20,685
68,984
117,337
160,908
79,167
312,85
240,923
13,338
210,744
388,97
176,611
77,797
227,371
167,106
319,657
165,339
174,233
156,524
2,948
264,513
315,608
198,155
331,211
93,941
387,514
270,763
157,548
392,384
319,192
123,471
281,720
242,887
185,598
11,987
346,307
300,893
116,330
48,447
341,774
221,960
320,891
155,877
71,748
93,591
372,448
294,253
168,336
340,353
135,784
172,713
323,72
7,239
202,887
119,175
261,772
167,413
95,323
290,567
103,784
190,475
232,684
360,633
220,332
18,955
348,791
69,672
295,508
311,730
195,62
337,289
34,505
302,730
60,225
297,363
241,919
270,473
203,262
138,623
194,557
11,943
380,712
15,675
220,758
5,847
21,543
136,887
80,71
249,340
296,378
335,537
297,237
242,900
99,813
156,93
170,799
68,182
311,115
57,963
74,495
210,927
38,179
246,550
50,896
290,778
274,57
115,804
94,789
304,793
2,692
118,204
291,387
386,234
302,476
397,608
171,8
135,241
187,814
391,437
110,913
247,216
170,762
220,264
383,957
89,618
249,407
254,373
394,441
7,529
349,805
337,120
213,905
393,232
119,384
301,661
329,348
277,499
142,898
395,125
255,284
175,736
291,30
309,718
303,717
247,852
322,616
4,567
353,797
199,472
13,700
365,942
280,243
73,622
341,668
147,228
184,723
364,875
353,306
25,688
223,304
140,777
121,744
376,674
173,607
179,186
339,976
160,819
19,265
241,592
365,188
220,349
343,17
256,128
123,282
216,578
186,356
155,739
132,931
46,105
370,257
123,309
33,883
128,453
148,569
77,545
389,98
294,133
147,351
261,670
33,310
248,451
98,835
223,231
198,69
168,768
126,92
77,791
207,205
244,588
206,754
133,995
284,28
128,431
211,622
333,476
132,581
127,830
248,350
93,646
251,862
246,209
154,723
201,393
160,477
381,166
31,115
161,315
175,522
346,986
376,311
262,308
124,621
370,772
4,896
50,855
358,296
265,944
251,66
137,643
175,551
41,7
266,435
154,273
157,533
59,565
44,953
305,969
374,475
173,778
371,624
234,361
152,931
105,636
229,875
79,4
26,553
243,324
388,798
397,177
131,856
342,175
41,847
376,615
154,350
26,158
6,492
119,358
23,57
226,652
132,506
288,358
59,132
82,279
130,279
256,261
167,198
68,408
77,277
255,831
227,881
389,65
173,741
55,28
398,882
80,730
188,801
320,679
133,2
358,863
113,646
156,112
44,256
152,353
333,7
384,392
321,406
57,726
147,113
355,177
395,667
307,615
68,227
126,401
261,716
96,206
362,852
318,438
141,70
191,874
109,207
299,430
213,956
189,760
101,144
169,528
243,76
375,512
335,901
145,228
217,642
234,211
126,984
249,67
286,440
374,596
248,673
58,493
261,647
86,395
23,655
123,67
364,531
211,499
232,956
160,282
198,626
325,325
211,375
192,897
247,566
125,927
71,216
253,333
95,139
328,351
194,883
18,990
214,229
90,79
217,682
193,16
308,318
341,151
325,965
249,973
364,6
332,467
222,785
32,550
156,992
101,183
76,551
173,522
12,895
1,429
177,426
245,886
345,18
237,670
16,318
75,212
157,240
79,11
257,712
361,414
104,694
397,812
245,2
135,257
98,168
87,475
395,364
393,572
215,863
274,831
13,582
243,970
22,954
182,79
66,543
325,603
270,554
15,715
157,982
5,687
351,124
194,978
88,988
382,335
83,256
166,496
238,441
267,892
28,449
204,294
224,929
297,694
116,545
242,505
127,847
192,910
371,586
88,691
206,670
27,889
359,425
386,229
299,853
122,727
334,326
53,758
87,383
285,203
328,559
108,455
6,900
166,609
319,486
100,525
389,559
15,780
17,801
209,316
286,131
275,420
289,528
10,177
311,327
180,71
86,321
327,292
253,125
133,172
43,434
298,232
25,345
12,674
378,254
390,264
185,497
116,75
258,326
84,401
86,96
73,772
217,232
297,103
189,430
275,432
296,205
297,322
182,909
396,160
163,219
56,781
348,572
88,206
331,572
8,17
100,313
189,318
145,86
21,134
117,928
166,613
166,695
367,148
37,396
141,232
47,197
213,795
2,333
202,365
137,842
382,38
355,403
188,700
322,241
66,471
169,864
116,767
360,716
316,397
112,689
229,959
318,875
154,120
8,988
317,346
230,99
16,217
135,204
317,689
45,215
160,614
280,476
214,872
392,530
269,536
251,130
295,569
237,482
122,678
102,639
24,533
371,872
182,938
276,132
227,521
147,787
135,427
295,749
331,920
111,800
56,194
363,184
196,400
98,918
78,600
389,334
165,760
206,348
98,514
80,557
35,827
344,403
287,72
184,250
192,128
51,680
322,446
296,318
278,994
68,389
227,258
155,424
50,394
372,181
108,484
138,944
344,315
347,263
387,963
113,611
91,796
123,646
242,620
164,553
46,665
142,673
323,129
298,405
323,102
186,664
19,557
240,363
104,419
226,491
382,371
334,474
168,857
120,642
77,316
195,556
181,369
29,136
331,559
142,254
294,360
350,713
349,990
308,253
9,934
176,792
105,310
98,705
168,850
348,877
166,775
33,380
177,895
148,108
86,522
394,580
315,745
325,264
167,833
350,377
399,958
201,537
269,131
42,669
181,822
378,379
198,444
391,207
139,740
115,257
62,909
238,609
86,595
274,854
29,856
63,428
14,96
165,315
227,440
384,440
262,995
51,92
39,43
99,778
183,846
35,277
388,105
287,874
101,993
360,362
81,655
222,895
351,220
11,210
260,427
250,154
22,702
279,861
377,778
271,992
225,139
69,845
276,388
319,409
213,912
171,694
399,26
22,551
46,265
193,138
124,644
92,347
378,771
240,555
382,544
147,639
83,48
84,159
269,435
1,282
379,572
